latitude,longitude,confidence,frp,acq_date,satellite,province,regency
-0.9398603727614099,114.76607818491246,1,2.130000114440918,2026-08-17,SNPP,Central Kalimantan,Barito Utara
-1.078130913821351,114.05586971739957,1,4.039999961853027,2026-08-17,SNPP,Central Kalimantan,Kapuas
-1.078130913821351,114.05924276676255,1,4.039999961853027,2026-08-17,SNPP,Central Kalimantan,Kapuas
-1.078130913821351,114.06261581612553,1,4.039999961853027,2026-08-17,SNPP,Central Kalimantan,Kapuas
-1.0815033660423252,114.0559962551361,1,4.039999961853027,2026-08-17,SNPP,Central Kalimantan,Kapuas
-1.0815033660423252,114.05936930824126,1,4.039999961853027,2026-08-17,SNPP,Central Kalimantan,Kapuas
-1.0815033660423252,114.06274236134641,1,4.039999961853027,2026-08-17,SNPP,Central Kalimantan,Kapuas
-1.0848758182632994,114.05612318830654,1,4.039999961853027,2026-08-17,SNPP,Central Kalimantan,Kapuas
-1.0848758182632994,114.05949624516558,1,4.039999961853027,2026-08-17,SNPP,Central Kalimantan,Kapuas
-1.0848758182632994,114.06286930202461,1,4.039999961853027,2026-08-17,SNPP,Central Kalimantan,Kapuas
-1.1084829838101184,114.1480960463528,1,14.100000381469727,2026-08-17,SNPP,Central Kalimantan,Kapuas
-1.1084829838101184,114.15146912981643,1,14.100000381469727,2026-08-17,SNPP,Central Kalimantan,Kapuas
-1.1084829838101184,114.15484221328008,1,14.100000381469727,2026-08-17,SNPP,Central Kalimantan,Kapuas
-1.1118554360310928,114.14822624695503,1,14.100000381469727,2026-08-17,SNPP,Central Kalimantan,Kapuas
-1.1118554360310928,114.15159933426611,1,14.100000381469727,2026-08-17,SNPP,Central Kalimantan,Kapuas
-1.1118554360310928,114.15497242157718,1,14.100000381469727,2026-08-17,SNPP,Central Kalimantan,Kapuas
-1.115227888252067,114.148356843327,1,14.100000381469727,2026-08-17,SNPP,Central Kalimantan,Kapuas
